Date,Open,High,Low,Close,Volume
2021-09-17,109.723,110.082,109.63,109.895,0
2021-09-20,109.924,110.037,109.29,109.399,0
2021-09-21,109.394,109.707,109.15,109.212,0
2021-09-22,109.212,109.9,109.09,109.779,0
2021-09-23,109.784,110.35,109.74,110.305,0
2021-09-24,110.304,110.794,110.22,110.685,0
2021-09-27,110.664,111.065,110.5,110.98,0
2021-09-28,110.974,111.64,110.9,111.5,0
2021-09-29,111.491,112.049,111.17,111.95,0
2021-09-30,111.949,112.078,111.21,111.283,0
2021-10-01,111.283,111.489,110.87,111.008,0
2021-10-04,110.894,111.303,110.79,110.892,0
2021-10-05,110.886,111.562,110.84,111.48,0
2021-10-06,111.475,111.788,111.17,111.41,0
2021-10-07,111.418,111.65,111.2,111.607,0
2021-10-08,111.616,112.255,111.48,112.215,0
2021-10-11,112.23,113.411,112.14,113.292,0
2021-10-12,113.333,113.79,112.98,113.607,0
2021-10-13,113.612,113.805,113.17,113.27,0
2021-10-14,113.245,113.72,113.18,113.66,0
2021-10-15,113.633,114.465,113.624,114.2,0
2021-10-18,114.28,114.457,113.99,114.316,0
2021-10-19,114.32,114.398,113.85,114.362,0
2021-10-20,114.36,114.7,114.05,114.333,0
2021-10-21,114.331,114.415,113.62,114.0,0
2021-10-22,113.985,114.207,113.38,113.46,0
2021-10-25,113.501,113.925,113.418,113.701,0
2021-10-26,113.704,114.312,113.68,114.15,0
2021-10-27,114.141,114.221,113.36,113.81,0
2021-10-28,113.806,113.867,113.22,113.556,0
2021-10-29,113.561,114.096,113.36,114.0,0
2021-11-01,114.102,114.45,113.92,113.995,0
2021-11-02,113.99,114.14,113.43,113.94,0
2021-11-03,113.941,114.22,113.69,113.973,0
2021-11-04,113.965,114.28,113.49,113.741,0
2021-11-05,113.742,114.031,113.27,113.4,0
2021-11-08,113.36,113.666,113.05,113.23,0
2021-11-09,113.207,113.291,112.69,112.87,0
2021-11-10,112.836,114.015,112.74,113.9,0
2021-11-11,113.902,114.157,113.78,114.055,0
2021-11-12,114.054,114.301,113.73,113.846,0
2021-11-15,113.895,114.217,113.73,114.118,0
2021-11-16,114.098,114.85,114.052,114.81,0
2021-11-17,114.813,114.97,113.91,114.013,0
2021-11-18,114.078,114.487,113.85,114.243,0
2021-11-19,114.24,114.541,113.56,113.988,0
2021-11-22,113.943,114.961,113.893,114.87,0
2021-11-23,114.871,115.193,114.478,115.121,0
2021-11-24,115.119,115.523,114.81,115.413,0
2021-11-25,115.422,115.458,115.21,115.34,0
2021-11-26,115.326,115.37,113.02,113.346,0
2021-11-29,113.693,113.96,112.96,113.524,0
2021-11-30,113.519,113.891,112.5,113.148,0
2021-12-01,113.148,113.628,112.64,112.765,0
2021-12-02,112.768,113.33,112.605,113.18,0
2021-12-03,113.108,113.613,112.53,112.76,0
2021-12-06,112.833,113.553,112.802,113.478,0
2021-12-07,113.463,113.78,113.37,113.589,0
2021-12-08,113.606,113.956,113.28,113.63,0
2021-12-09,113.67,113.811,113.24,113.471,0
2021-12-10,113.452,113.792,113.19,113.374,0
2021-12-13,113.269,113.73,113.247,113.56,0
2021-12-14,113.521,113.76,113.39,113.658,0
2021-12-15,113.707,114.275,113.6,114.001,0
2021-12-16,113.986,114.247,113.53,113.67,0
2021-12-17,113.594,113.859,113.11,113.612,0
2021-12-20,113.612,113.731,113.3,113.571,0
2021-12-21,113.582,114.22,113.52,114.09,0
2021-12-22,114.058,114.372,113.92,114.09,0
2021-12-23,114.068,114.47,114.04,114.38,0
2021-12-24,114.371,114.513,114.27,114.35,0
2021-12-27,114.349,114.914,114.28,114.818,0
2021-12-28,114.841,114.95,114.68,114.809,0
2021-12-29,114.813,115.038,114.64,114.903,0
2021-12-30,114.936,115.216,114.897,115.11,0
2021-12-31,115.033,115.198,114.97,115.068,0
2022-01-03,115.107,115.367,114.91,115.319,0
2022-01-04,115.298,116.352,115.256,116.14,0
2022-01-05,116.124,116.243,115.59,116.112,0
2022-01-06,116.091,116.19,115.6,115.83,0
2022-01-07,115.818,116.049,115.475,115.53,0
2022-01-10,115.592,115.851,115.01,115.2,0
2022-01-11,115.146,115.681,115.09,115.29,0
2022-01-12,115.291,115.485,114.35,114.631,0
2022-01-13,114.627,114.704,113.97,114.178,0
2022-01-14,114.153,114.265,113.45,114.189,0
2022-01-17,114.118,114.651,114.088,114.62,0
2022-01-18,114.606,115.058,114.42,114.61,0
2022-01-19,114.596,114.788,114.17,114.318,0
2022-01-20,114.319,114.547,113.93,114.077,0
2022-01-21,114.087,114.15,113.57,113.674,0
2022-01-24,113.661,114.0,113.44,113.879,0
2022-01-25,113.884,114.16,113.64,113.858,0
2022-01-26,113.844,114.695,113.74,114.624,0
2022-01-27,114.598,115.49,114.44,115.364,0
2022-01-28,115.368,115.685,115.09,115.178,0
2022-01-31,115.27,115.593,114.89,115.04,0
2022-02-01,115.038,115.193,114.53,114.683,0
2022-02-02,114.743,114.803,114.13,114.437,0
2022-02-03,114.433,114.99,114.29,114.952,0
2022-02-04,114.957,115.431,114.74,115.25,0
2022-02-07,115.215,115.38,114.88,115.11,0
2022-02-08,115.087,115.63,115.03,115.529,0
2022-02-09,115.528,115.683,115.29,115.51,0
2022-02-10,115.503,116.34,115.448,115.959,0
2022-02-11,115.959,116.174,114.99,115.383,0
2022-02-14,115.329,115.75,114.98,115.54,0
2022-02-15,115.508,115.874,115.22,115.61,0
2022-02-16,115.648,115.791,115.32,115.515,0
2022-02-17,115.523,115.538,114.82,114.94,0
2022-02-18,114.941,115.3,114.76,114.992,0
2022-02-21,115.01,115.124,114.68,114.727,0
2022-02-22,114.74,115.242,114.47,115.07,0
2022-02-23,115.043,115.201,114.89,114.973,0
2022-02-24,114.957,115.7,114.38,115.494,0
2022-02-25,115.494,115.761,115.12,115.548,0
2022-02-28,115.229,115.78,114.83,114.997,0
2022-03-01,114.957,115.29,114.67,114.893,0
2022-03-02,114.888,115.687,114.76,115.489,0
2022-03-03,115.516,115.81,115.35,115.457,0
2022-03-04,115.46,115.557,114.62,114.763,0
2022-03-07,114.925,115.472,114.79,115.258,0
2022-03-08,115.292,115.791,115.23,115.638,0
2022-03-09,115.635,115.95,115.53,115.802,0
2022-03-10,115.814,116.2,115.758,116.13,0
2022-03-11,116.133,117.36,116.052,117.268,0
2022-03-14,117.335,118.22,117.29,118.182,0
2022-03-15,118.178,118.451,117.68,118.302,0
2022-03-16,118.294,119.122,118.15,118.761,0
2022-03-17,118.75,119.026,118.34,118.599,0
2022-03-18,118.601,119.4,118.44,119.17,0
2022-03-21,119.135,119.5,119.07,119.461,0
2022-03-22,119.459,121.033,119.41,120.815,0
2022-03-23,120.823,121.414,120.56,121.119,0
2022-03-24,121.123,122.41,120.92,122.34,0
2022-03-25,122.356,122.434,121.16,122.06,0
2022-03-28,122.04,125.103,122.006,123.89,0
2022-03-29,123.879,124.303,121.96,122.88,0
2022-03-30,122.872,123.205,121.28,121.863,0
2022-03-31,121.86,122.454,121.25,121.68,0
2022-04-01,121.672,123.034,121.651,122.49,0
2022-04-04,122.542,122.958,122.259,122.779,0
2022-04-05,122.781,123.672,122.35,123.6,0
2022-04-06,123.59,124.051,123.44,123.769,0
2022-04-07,123.778,124.003,123.44,123.945,0
2022-04-08,123.95,124.68,123.64,124.32,0
2022-04-11,124.207,125.771,124.15,125.35,0
2022-04-12,125.372,125.76,124.74,125.373,0
2022-04-13,125.366,126.318,125.32,125.67,0
2022-04-14,125.67,126.014,125.06,125.907,0
2022-04-15,125.908,126.681,125.876,126.439,0
2022-04-18,126.412,127.111,126.23,127.079,0
2022-04-19,127.09,128.973,126.97,128.922,0
2022-04-20,128.929,129.405,127.43,127.951,0
2022-04-21,127.959,128.705,127.78,128.36,0
2022-04-22,128.377,129.11,127.71,128.425,0
2022-04-25,128.496,128.865,127.49,128.132,0
2022-04-26,128.13,128.224,127.0,127.204,0
2022-04-27,127.191,128.591,126.93,128.47,0
2022-04-28,128.48,131.251,128.32,130.847,0
2022-04-29,130.839,130.952,129.29,129.83,0
2022-05-02,129.861,130.477,129.58,130.202,0
2022-05-03,130.198,130.292,129.67,130.099,0
2022-05-04,130.107,130.385,128.6,129.145,0
2022-05-05,129.158,130.559,128.73,130.173,0
2022-05-06,130.199,130.81,130.07,130.56,0
2022-05-09,130.57,131.347,130.09,130.333,0
2022-05-10,130.356,130.579,129.77,130.418,0
2022-05-11,130.421,130.812,129.42,129.956,0
2022-05-12,129.962,130.054,127.49,128.417,0
2022-05-13,128.407,129.454,128.32,129.185,0
2022-05-16,129.35,129.64,128.67,129.062,0
2022-05-17,129.057,129.78,128.8,129.36,0
2022-05-18,129.352,129.536,127.98,128.305,0
2022-05-19,128.301,128.944,126.99,127.713,0
2022-05-20,127.718,128.298,127.5,127.85,0
2022-05-23,127.845,128.059,127.12,127.9,0
2022-05-24,127.893,128.087,126.33,126.83,0
2022-05-25,126.826,127.495,126.63,127.242,0
2022-05-26,127.249,127.582,126.52,127.093,0
2022-05-27,127.093,127.255,126.65,127.085,0
2022-05-30,127.122,127.826,126.83,127.63,0
2022-05-31,127.622,128.892,127.5,128.687,0
2022-06-01,128.688,130.189,128.6,130.132,0
2022-06-02,130.138,130.241,129.49,129.854,0
2022-06-03,129.851,130.979,129.66,130.86,0
2022-06-06,130.85,132.012,130.4,131.895,0
2022-06-07,131.901,133.001,131.87,132.63,0
2022-06-08,132.628,134.477,132.57,134.222,0
2022-06-09,134.221,134.557,133.16,134.39,0
2022-06-10,134.383,134.483,133.34,134.42,0
2022-06-13,134.4,135.197,133.56,134.399,0
2022-06-14,134.409,135.6,133.85,135.565,0
2022-06-15,135.565,135.579,133.48,133.81,0
2022-06-16,133.815,134.678,131.46,132.288,0
2022-06-17,132.293,135.425,132.15,134.96,0
2022-06-20,134.993,135.441,134.5,135.091,0
2022-06-21,135.095,136.708,134.89,136.654,0
2022-06-22,136.651,136.713,135.65,136.121,0
2022-06-23,136.123,136.2,134.24,134.927,0
2022-06-24,134.923,135.4,134.33,135.17,0
2022-06-27,135.16,135.551,134.49,135.435,0
2022-06-28,135.417,136.384,135.08,136.122,0
2022-06-29,136.124,137.003,135.76,136.534,0
2022-06-30,136.515,136.811,135.52,135.733,0
2022-07-01,135.731,135.987,134.72,135.175,0
2022-07-04,135.228,135.775,134.76,135.74,0
2022-07-05,135.707,136.362,135.5,135.836,0
2022-07-06,135.836,136.01,134.93,135.92,0
2022-07-07,135.913,136.222,135.52,136.01,0
2022-07-08,136.008,136.566,135.31,136.08,0
2022-07-11,136.116,137.754,136.06,137.422,0
2022-07-12,137.415,137.534,136.45,136.835,0
2022-07-13,136.819,137.867,136.66,137.402,0
2022-07-14,137.41,139.391,137.3,138.973,0
2022-07-15,138.975,139.129,138.36,138.456,0
2022-07-18,138.505,138.569,137.86,138.122,0
2022-07-19,138.122,138.393,137.35,138.161,0
2022-07-20,138.169,138.376,137.87,138.24,0
2022-07-21,138.24,138.879,137.27,137.368,0
2022-07-22,137.366,137.956,135.54,136.05,0
2022-07-25,136.117,136.789,135.86,136.646,0
2022-07-26,136.66,136.966,136.25,136.908,0
2022-07-27,136.904,137.463,136.3,136.567,0
2022-07-28,136.556,136.579,134.17,134.308,0
2022-07-29,134.329,134.674,132.48,133.19,0
2022-08-01,133.215,133.562,131.57,131.644,0
2022-08-02,131.648,133.2,130.389,133.163,0
2022-08-03,133.19,134.551,132.26,133.833,0
2022-08-04,133.827,134.423,132.73,132.984,0
2022-08-05,133.003,135.506,132.5,134.97,0
2022-08-08,135.052,135.583,134.33,134.993,0
2022-08-09,134.966,135.202,134.63,135.079,0
2022-08-10,135.083,135.303,132.0,132.87,0
2022-08-11,132.863,133.313,131.71,133.006,0
2022-08-12,133.0,133.894,132.86,133.48,0
2022-08-15,133.436,133.594,132.52,133.269,0
2022-08-16,133.263,134.685,132.92,134.225,0
2022-08-17,134.236,135.501,133.88,135.1,0
2022-08-18,135.091,135.901,134.62,135.87,0
2022-08-19,135.864,137.231,135.69,136.93,0
2022-08-22,136.821,137.651,136.67,137.501,0
2022-08-23,137.488,137.707,135.78,136.712,0
2022-08-24,136.711,137.244,136.15,137.1,0
2022-08-25,137.107,137.201,136.29,136.476,0
2022-08-26,136.472,137.755,136.187,137.752,0
2022-08-29,137.605,139.002,137.587,138.7,0
2022-08-30,138.708,139.08,138.02,138.752,0
2022-08-31,138.761,139.095,138.24,139.065,0
2022-09-01,139.069,140.231,138.99,140.2,0
2022-09-02,140.218,140.801,139.84,140.152,0
2022-09-05,140.156,140.663,140.09,140.58,0
2022-09-06,140.584,143.075,140.22,142.768,0
2022-09-07,142.758,144.992,142.73,143.74,0
2022-09-08,143.738,144.559,143.29,144.095,0
2022-09-09,144.103,144.122,141.48,142.564,0
2022-09-12,142.378,143.494,142.13,142.808,0
2022-09-13,142.809,144.71,141.598,144.683,0
2022-09-14,144.689,144.964,142.52,143.121,0
2022-09-15,143.121,143.802,142.77,143.474,0
2022-09-16,143.472,143.692,142.81,142.906,0
2022-09-19,142.898,143.644,142.61,143.236,0
2022-09-20,143.245,143.924,142.91,143.722,0
2022-09-21,143.725,144.704,143.32,144.068,0
2022-09-22,144.06,145.901,140.33,142.303,0
2022-09-23,142.34,143.461,141.74,143.32,0
2022-09-26,143.461,144.789,143.196,144.676,0
2022-09-27,144.675,144.904,144.03,144.78,0
2022-09-28,144.775,144.869,143.88,144.097,0
2022-09-29,144.096,144.812,144.06,144.454,0
2022-09-30,144.456,144.81,144.18,144.729,0
2022-10-03,144.657,145.325,144.13,144.59,0
2022-10-04,144.6,144.936,143.87,144.222,0
2022-10-05,144.223,144.847,143.5,144.597,0
2022-10-06,144.594,145.14,144.36,145.087,0
2022-10-07,145.076,145.444,144.637,145.33,0
2022-10-10,145.337,145.806,145.21,145.71,0
2022-10-11,145.705,145.898,145.4,145.792,0
2022-10-12,145.792,146.973,145.61,146.861,0
2022-10-13,146.865,147.674,146.421,147.15,0
2022-10-14,147.156,148.859,147.06,148.72,0
2022-10-17,148.429,149.089,148.396,148.973,0
2022-10-18,148.971,149.389,148.115,149.169,0
2022-10-19,149.166,149.907,149.07,149.833,0
2022-10-20,149.848,150.286,149.513,150.092,0
2022-10-21,150.093,151.944,146.16,147.63,0
2022-10-24,148.089,149.71,145.46,149.02,0
2022-10-25,149.024,149.099,147.49,148.078,0
2022-10-26,148.069,148.413,146.187,146.38,0
2022-10-27,146.385,146.937,145.08,146.296,0
2022-10-28,146.277,147.867,145.963,147.42,0
2022-10-31,147.759,148.849,147.52,148.714,0
2022-11-01,148.757,148.826,146.952,148.225,0
2022-11-02,148.224,148.383,145.64,147.771,0
2022-11-03,147.77,148.45,147.074,148.154,0
2022-11-04,148.167,148.403,146.516,146.654,0
2022-11-07,147.202,147.568,146.056,146.634,0
2022-11-08,146.666,146.935,145.271,145.677,0
2022-11-09,145.666,146.795,145.15,146.451,0
2022-11-10,146.471,146.59,140.17,140.955,0
2022-11-11,140.955,142.481,138.431,138.762,0
2022-11-14,139.163,140.8,138.78,139.883,0
2022-11-15,139.883,140.625,137.657,139.25,0
2022-11-16,139.254,140.291,138.7,139.482,0
2022-11-17,139.486,140.742,138.85,140.189,0
2022-11-18,140.189,140.499,139.597,140.341,0
2022-11-21,140.23,142.252,140.121,142.125,0
2022-11-22,142.11,142.241,141.05,141.24,0
2022-11-23,141.181,141.614,139.135,139.593,0
2022-11-24,139.555,139.635,138.03,138.48,0
2022-11-25,138.577,139.595,138.349,139.11,0
2022-11-28,139.224,139.428,137.463,138.92,0
2022-11-29,138.928,139.353,137.834,138.588,0
2022-11-30,138.581,139.894,137.616,138.05,0
2022-12-01,138.112,138.112,135.176,135.25,0
2022-12-02,135.245,135.984,133.61,134.271,0
2022-12-05,134.514,136.859,134.09,136.762,0
2022-12-06,136.76,137.428,135.94,137.043,0
2022-12-07,137.025,137.856,136.19,136.576,0
2022-12-08,136.59,137.247,136.22,136.654,0
2022-12-09,136.652,136.911,135.58,136.578,0
2022-12-12,136.477,137.85,136.457,137.657,0
2022-12-13,137.659,137.971,134.63,135.559,0
2022-12-14,135.59,135.992,134.502,135.453,0
2022-12-15,135.461,138.175,135.21,137.769,0
2022-12-16,137.77,137.889,136.26,136.679,0
2022-12-19,135.973,137.161,135.73,136.9,0
2022-12-20,136.902,137.473,130.55,131.73,0
2022-12-21,131.728,132.53,131.48,132.46,0
2022-12-22,132.426,132.722,131.61,132.302,0
2022-12-23,132.302,133.142,132.128,132.872,0
2022-12-26,132.753,133.233,132.276,132.83,0
2022-12-27,132.85,133.596,132.59,133.477,0
2022-12-28,133.479,134.5,133.327,134.47,0
2022-12-29,134.451,134.457,132.85,133.011,0
2022-12-30,133.01,133.09,130.75,131.072,0
2023-01-02,130.925,131.041,130.598,130.79,0
2023-01-03,130.735,131.403,129.487,131.014,0
2023-01-04,130.991,132.717,129.9,132.603,0
2023-01-05,132.611,134.054,131.674,133.401,0
2023-01-06,133.4,134.773,131.97,132.03,0
2023-01-09,131.943,132.654,131.28,131.874,0
2023-01-10,131.873,132.478,131.37,132.25,0
2023-01-11,132.248,132.872,132.04,132.468,0
2023-01-12,132.456,132.51,128.85,129.27,0
2023-01-13,129.238,129.43,127.43,127.853,0
2023-01-16,127.807,128.863,127.217,128.57,0
2023-01-17,128.588,129.155,127.986,128.1,0
2023-01-18,128.119,131.577,127.56,128.887,0
2023-01-19,128.884,128.911,127.75,128.412,0
2023-01-20,128.406,130.611,128.331,129.464,0
2023-01-23,129.459,130.887,129.02,130.66,0
2023-01-24,130.659,131.116,129.7,130.162,0
2023-01-25,130.162,130.583,129.24,129.565,0
2023-01-26,129.547,130.618,129.0,130.209,0
2023-01-27,130.176,130.268,129.47,129.804,0
2023-01-30,129.708,130.569,129.18,130.405,0
2023-01-31,130.405,130.53,129.73,130.09,0
2023-02-01,130.07,130.411,128.52,128.923,0
2023-02-02,128.96,129.133,128.06,128.668,0
2023-02-03,128.65,131.202,128.3,131.156,0
2023-02-06,132.464,132.902,131.49,132.634,0
2023-02-07,132.656,132.706,130.46,131.056,0
2023-02-08,131.05,131.538,130.57,131.399,0
2023-02-09,131.38,131.824,130.32,131.58,0
2023-02-10,131.58,131.888,129.798,131.347,0
2023-02-13,131.281,132.91,131.207,132.4,0
2023-02-14,132.41,133.315,131.499,133.158,0
2023-02-15,133.108,134.359,132.52,134.137,0
2023-02-16,134.125,134.464,133.58,133.932,0
2023-02-17,133.936,135.116,133.906,134.114,0
2023-02-20,134.214,134.538,133.918,134.23,0
2023-02-21,134.209,135.228,134.142,134.993,0
2023-02-22,135.0,135.061,134.36,134.861,0
2023-02-23,134.888,135.364,134.481,134.7,0
2023-02-24,134.692,136.519,134.041,136.406,0
2023-02-27,136.413,136.554,135.89,136.166,0
2023-02-28,136.18,136.917,135.71,136.172,0
2023-03-01,136.164,136.47,135.23,136.182,0
2023-03-02,136.143,137.1,136.0,136.755,0
2023-03-03,136.752,136.78,135.71,135.831,0
2023-03-06,135.973,136.19,135.362,135.905,0
2023-03-07,135.891,137.2,135.537,137.149,0
2023-03-08,137.15,137.91,136.473,137.358,0
2023-03-09,137.358,137.358,135.936,136.132,0
2023-03-10,136.136,136.994,134.11,134.962,0
2023-03-13,133.891,135.052,132.26,133.196,0
2023-03-14,133.196,134.901,133.0,134.252,0
2023-03-15,134.246,135.113,132.19,133.329,0
2023-03-16,133.333,133.827,131.7,133.55,0
2023-03-17,133.574,133.662,131.53,131.803,0
2023-03-20,131.821,132.65,130.534,131.28,0
2023-03-21,131.3,132.631,131.01,132.43,0
2023-03-22,132.433,133.002,130.97,131.38,0
2023-03-23,131.357,131.663,130.29,130.804,0
2023-03-24,130.811,130.939,129.61,130.701,0
2023-03-27,130.568,131.76,130.47,131.534,0
2023-03-28,131.533,131.564,130.38,130.834,0
2023-03-29,130.843,132.89,130.73,132.717,0
2023-03-30,132.718,132.966,132.18,132.649,0
2023-03-31,132.665,133.594,132.57,132.797,0
2023-04-03,133.255,133.755,132.197,132.4,0
2023-04-04,132.401,133.169,131.518,131.718,0
2023-04-05,131.717,131.844,130.611,131.231,0
2023-04-06,131.225,131.905,130.77,131.7,0
2023-04-07,131.695,132.379,131.5,132.137,0
2023-04-10,132.124,133.879,131.82,133.59,0
2023-04-11,133.572,133.806,132.96,133.644,0
2023-04-12,133.636,134.047,132.73,133.114,0
2023-04-13,133.114,133.394,132.01,132.551,0
2023-04-14,132.549,133.837,132.16,133.745,0
2023-04-17,133.812,134.572,133.707,134.426,0
2023-04-18,134.428,134.706,133.86,134.074,0
2023-04-19,134.07,135.138,133.95,134.601,0
2023-04-20,134.613,134.975,134.01,134.22,0
2023-04-21,134.205,134.491,133.546,134.096,0
2023-04-24,134.008,134.73,133.888,134.186,0
2023-04-25,134.182,134.479,133.363,133.73,0
2023-04-26,133.702,133.94,133.0,133.624,0
2023-04-27,133.628,134.197,133.198,133.89,0
2023-04-28,133.864,136.561,133.331,136.24,0
2023-05-01,136.172,137.543,136.149,137.465,0
2023-05-02,137.464,137.774,136.3,136.523,0
2023-05-03,136.53,136.572,134.53,134.595,0
2023-05-04,134.594,134.877,133.498,134.233,0
2023-05-05,134.226,135.125,133.88,134.819,0
2023-05-08,134.826,135.297,134.638,135.054,0
2023-05-09,135.044,135.357,134.71,135.205,0
2023-05-10,135.215,135.47,134.1,134.283,0
2023-05-11,134.292,134.844,133.74,134.51,0
2023-05-12,134.494,135.753,134.38,135.745,0
2023-05-15,135.705,136.325,135.695,136.078,0
2023-05-16,136.079,136.684,135.653,136.36,0
2023-05-17,136.369,137.712,136.29,137.551,0
2023-05-18,137.556,138.746,137.28,138.671,0
2023-05-19,138.665,138.684,137.42,137.878,0
2023-05-22,137.996,138.687,137.49,138.564,0
2023-05-23,138.565,138.909,138.24,138.524,0
2023-05-24,138.521,139.477,138.229,139.353,0
2023-05-25,139.354,140.228,138.811,140.055,0
2023-05-26,140.057,140.724,139.492,140.595,0
2023-05-29,140.636,140.917,140.108,140.367,0
2023-05-30,140.368,140.932,139.568,139.773,0
2023-05-31,139.776,140.396,139.21,139.299,0
2023-06-01,139.314,139.949,138.43,138.815,0
2023-06-02,138.817,140.07,138.6,139.947,0
2023-06-05,139.951,140.453,139.24,139.536,0
2023-06-06,139.539,139.993,139.09,139.624,0
2023-06-07,139.63,140.247,139.02,140.13,0
2023-06-08,140.098,140.225,138.8,138.887,0
2023-06-09,138.888,139.724,138.755,139.355,0
2023-06-12,139.392,139.765,139.05,139.592,0
2023-06-13,139.592,140.306,139.0,140.2,0
2023-06-14,140.2,140.281,139.279,140.033,0
2023-06-15,140.04,141.503,139.936,140.257,0
2023-06-16,140.265,141.911,139.84,141.825,0
2023-06-19,141.769,142.01,141.438,141.914,0
2023-06-20,141.912,142.252,141.19,141.375,0
2023-06-21,141.375,142.368,141.26,141.838,0
2023-06-22,141.838,143.227,141.607,143.072,0
2023-06-23,143.064,143.871,142.674,143.655,0
2023-06-26,143.602,143.716,142.934,143.456,0
2023-06-27,143.466,144.175,143.279,144.038,0
2023-06-28,144.028,144.616,143.727,144.373,0
2023-06-29,144.381,144.898,144.127,144.733,0
2023-06-30,144.733,145.067,144.2,144.261,0
2023-07-03,144.26,144.913,143.982,144.655,0
2023-07-04,144.654,144.7,144.19,144.44,0
2023-07-05,144.447,144.734,144.07,144.546,0
2023-07-06,144.555,144.653,143.552,144.041,0
2023-07-07,144.025,144.202,142.056,142.083,0
2023-07-10,142.133,143.005,141.236,141.319,0
2023-07-11,141.319,141.459,140.14,140.343,0
2023-07-12,140.344,140.352,138.15,138.414,0
2023-07-13,138.417,138.956,137.919,138.057,0
2023-07-14,138.055,139.157,137.237,138.743,0
2023-07-17,138.696,139.407,137.99,138.698,0
2023-07-18,138.69,139.134,137.679,138.81,0
2023-07-19,138.818,139.993,138.75,139.592,0
2023-07-20,139.598,140.498,139.108,140.036,0
2023-07-21,140.056,141.956,139.744,141.77,0
2023-07-24,141.706,141.811,140.74,141.442,0
2023-07-25,141.436,141.737,140.848,140.91,0
2023-07-26,140.918,141.186,139.92,140.194,0
2023-07-27,140.197,141.32,138.76,139.416,0
2023-07-28,139.403,141.183,138.058,141.14,0
2023-07-31,141.056,142.689,140.688,142.25,0
2023-08-01,142.264,143.546,142.203,142.76,0
2023-08-02,142.76,143.476,142.228,143.288,0
2023-08-03,143.279,143.892,142.059,142.511,0
2023-08-04,142.514,142.903,141.548,141.71,0
2023-08-07,141.715,142.583,141.511,142.485,0
2023-08-08,142.473,143.492,142.38,143.34,0
2023-08-09,143.341,143.75,142.99,143.673,0
2023-08-10,143.668,144.817,143.274,144.68,0
2023-08-11,144.681,145.0,144.415,144.93,0
2023-08-14,144.946,145.58,144.649,145.534,0
2023-08-15,145.538,145.865,145.1,145.543,0
2023-08-16,145.545,146.407,145.302,146.248,0
2023-08-17,146.259,146.561,145.615,145.803,0
2023-08-18,145.816,145.84,144.923,145.38,0
2023-08-21,145.395,146.404,145.14,146.202,0
2023-08-22,146.203,146.401,145.491,145.858,0
2023-08-23,145.856,145.877,144.53,144.787,0
2023-08-24,144.802,145.958,144.58,145.826,0
2023-08-25,145.826,146.635,145.719,146.404,0
2023-08-28,146.404,146.746,146.268,146.528,0
2023-08-29,146.526,147.374,145.664,145.907,0
2023-08-30,145.91,146.537,145.554,146.162,0
2023-08-31,146.181,146.228,145.345,145.506,0
2023-09-01,145.536,146.294,144.439,146.193,0
2023-09-04,146.188,146.495,146.018,146.451,0
2023-09-05,146.45,147.802,146.44,147.676,0
2023-09-06,147.674,147.818,147.012,147.608,0
2023-09-07,147.625,147.874,147.038,147.273,0
2023-09-08,147.273,147.87,146.583,147.81,0
2023-09-11,146.793,147.276,145.899,146.547,0
2023-09-12,146.548,147.257,146.433,147.107,0
2023-09-13,147.108,147.745,147.009,147.367,0
2023-09-14,147.367,147.566,147.012,147.42,0
2023-09-15,147.421,147.95,147.334,147.835,0
2023-09-18,147.75,147.879,147.55,147.59,0
2023-09-19,147.591,147.921,147.49,147.773,0
2023-09-20,147.771,148.358,147.46,148.192,0
2023-09-21,148.179,148.458,147.318,147.561,0
2023-09-22,147.569,148.419,147.504,148.36,0
2023-09-25,148.285,148.965,148.239,148.828,0
2023-09-26,148.831,149.186,148.701,149.0,0
2023-09-27,148.984,149.708,148.856,149.474,0
2023-09-28,149.477,149.559,149.143,149.279,0
2023-09-29,149.274,149.506,148.524,149.33,0
2023-10-02,149.497,149.878,149.395,149.824,0
2023-10-03,149.83,150.16,147.277,149.044,0
2023-10-04,149.044,149.318,148.73,149.008,0
2023-10-05,149.005,149.116,148.255,148.485,0
2023-10-06,148.487,149.536,148.354,149.274,0
2023-10-09,149.1,149.24,148.427,148.521,0
2023-10-10,148.525,149.097,148.158,148.672,0
2023-10-11,148.676,149.324,148.42,149.07,0
2023-10-12,149.077,149.829,148.951,149.76,0
2023-10-13,149.762,149.828,149.448,149.515,0
2023-10-16,149.433,149.764,149.371,149.526,0
2023-10-17,149.52,149.85,148.739,149.77,0
2023-10-18,149.774,149.936,149.481,149.782,0
2023-10-19,149.774,149.963,149.662,149.756,0
2023-10-20,149.751,149.993,149.639,149.831,0
2023-10-23,149.79,149.99,149.547,149.696,0
2023-10-24,149.696,149.929,149.318,149.843,0
2023-10-25,149.841,150.315,149.788,150.137,0
2023-10-26,150.158,150.778,149.83,150.368,0
2023-10-27,150.364,150.411,149.456,149.599,0
2023-10-30,149.559,149.854,148.8,149.047,0
2023-10-31,149.048,151.727,148.997,151.627,0
2023-11-01,151.616,151.643,150.658,150.903,0
2023-11-02,150.901,150.934,149.84,150.43,0
2023-11-03,150.428,150.517,149.181,149.333,0
2023-11-06,149.35,150.081,149.3,150.071,0
2023-11-07,150.057,150.691,149.896,150.348,0
2023-11-08,150.307,151.056,150.296,150.974,0
